"play ID","game ID","game name",date,location,length,comments,"player 1 username","player 1 name","player 1 startposition","player 1 color","player 1 score","player 1 new","player 1 win","player 2 username","player 2 name","player 2 startposition","player 2 color","player 2 score","player 2 new","player 2 win","player 3 username","player 3 name","player 3 startposition","player 3 color","player 3 score","player 3 new","player 3 win","player 4 username","player 4 name","player 4 startposition","player 4 color","player 4 score","player 4 new","player 4 win","player 5 username","player 5 name","player 5 score","player 5 new","player 5 win","player 6 username","player 6 name","player 6 score","player 6 new","player 6 win","player 7 name","player 7 win","player 8 username","player 8 name","player 8 new"
60623503,317504,"Mandala Stones",2021-12-28,h.,,,,Marcha,"start player",,72,,1,Excali8ur,Rianne,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623504,194690,Viral,2021-12-28,h.,,,,Marcha,,,47,1,1,Excali8ur,Rianne,"start player",,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623505,317504,"Mandala Stones",2021-12-29,h.,,,,Jocelijn,,,38,1,,,Martijn,,,50,,,Excali8ur,Rianne,"start player",,59,,1,,Sabrina,,,35,,,,,,,,,,,,,,,,,
60623507,180974,"Potion Explosion",2021-12-29,h.,,,,Jocelijn,"start player",,54,,,,Martijn,,,57,,,Excali8ur,Rianne,,,60,,,,Sabrina,,,66,,1,,,,,,,,,,,,,,,
60623508,339789,"Welcome to the Moon",2021-12-29,H.,,"Mission 1 - Launch",,Bart,,,110,,,,Martijn,,,120,1,,Excali8ur,Rianne,,,156,,1,,Sabrina,,,155,1,,,,,,,,,,,,,,,,
60623510,339789,"Welcome to the Moon",2021-12-31,H.,,"Mission 2 - Journey",,Bart,,,70,,,,Martijn,,,86,,,Excali8ur,Rianne,,,78,,,,Sabrina,,,111,,1,,,,,,,,,,,,,,,
60623511,339789,"Welcome to the Moon",2021-12-31,H.,,"Mission 3 - Colony",,Bart,,,121,,,,Martijn,,,127,,,Excali8ur,Rianne,,,122,,,,Sabrina,,,155,,1,,,,,,,,,,,,,,,
60623513,230802,Azul,2021-12-31,h.,,,,Bart,,,92,,,,Martijn,"start player",,112,,1,Excali8ur,Rianne,,,66,,,,Sabrina,,,57,,,,,,,,,,,,,,,,,
60623514,220258,Envyra,2021-12-31,h.,,,,Bart,,,24,1,,,Martijn,,,26,,,Excali8ur,Rianne,,,17,1,,,Sabrina,"start player",,32,,1,,,,,,,,,,,,,,,
60623515,329450,Equinox,2021-12-31,h.,,Golem,,Bart,,,15,,1,,Martijn,,,2,,,Excali8ur,Rianne,,,10,1,,,Sabrina,"start player",,6,,,,,,,,,,,,,,,,,
60623517,133473,"Sushi Go!",2021-12-31,h.,,,,Bart,,,45,,1,,Martijn,,,31,,,Excali8ur,Rianne,,,35,,,,Sabrina,,,33,,,,,,,,,,,,,,,,,
60623518,267378,Chakra,2021-12-31,h.,,,,Bart,,,5,,,,Martijn,,,12,,1,Excali8ur,Rianne,"start player",,4,,,,Sabrina,,,2,,,,,,,,,,,,,,,,,
60623519,260180,"Project L",2022-01-01,h.,,,,Bart,,,14,,,,Martijn,,,16,,,Excali8ur,Rianne,"start player",,13,,,,Sabrina,,,19,,1,,,,,,,,,,,,,,,
60623521,194690,Viral,2022-01-03,h.,,"Played with expansions:
- [thing=328560]Viral: The Hive[/thing]",,Bart,,,33,,,Excali8ur,Rianne,,,53,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623522,194690,Viral,2022-01-09,h.,,,,Bart,"start player",,39,,,,Martijn,,,42,,1,Excali8ur,Rianne,,,40,,,,Sabrina,,,42,,,,,,,,,,,,,,,,,
60623523,349131,Splitter,2022-01-09,h.,,,,Bart,,,29,1,,,Martijn,,,41,,1,Excali8ur,Rianne,,,38,1,,,Sabrina,,,31,,,,,,,,,,,,,,,,,
60623524,318009,"Dinosaur Island: Rawr 'n Write",2022-01-09,h.,,,,Bart,,,101,,,,Martijn,,,110,,,Excali8ur,Rianne,,,108,,,,Sabrina,,,124,,1,,,,,,,,,,,,,,,
60623525,339789,"Welcome to the Moon",2022-01-15,H.,,"Mission 4 - Mine",,Bart,,,77,,,Excali8ur,Rianne,,,85,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623526,298371,"Wild Space",2022-01-16,h.,,,,Bart,,,43,1,,,Martijn,,,29,1,,Excali8ur,Rianne,,,56,1,1,,Sabrina,,,41,1,,,,,,,,,,,,,,,,
60623528,270293,Gorinto,2022-01-16,h.,,,,Bart,,,65,,,,Martijn,,,78,,1,Excali8ur,Rianne,,,66,,,,Sabrina,,,60,,,,,,,,,,,,,,,,,
60623529,339789,"Welcome to the Moon",2022-01-16,H.,,"Mission 4 - Mine",,Bart,,,46,,,,Martijn,,,84,,,Excali8ur,Rianne,,,91,,1,,Sabrina,,,78,,,,,,,,,,,,,,,,,
60623530,18866,"Shear Panic",2022-01-16,h.,,,,Bart,,,29,,1,,Martijn,,,25,1,,Excali8ur,Rianne,,,18,,,,Sabrina,,,27,1,,,,,,,,,,,,,,,,
60623531,143884,"Machi Koro",2022-01-16,h.,,,,Bart,,,0,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,,,,,,,,,,,,,,,,
60623532,259069,Punto,2022-01-16,h.,,,,Bart,,,0,1,,,Martijn,,,0,1,,Excali8ur,Rianne,,,0,1,1,,Sabrina,,,0,1,,,,,,,,,,,,,,,,
60623533,259069,Punto,2022-01-16,h.,,,,Bart,,,0,,,,Martijn,,,0,,,Excali8ur,Rianne,,,0,,1,,Sabrina,,,0,,,,,,,,,,,,,,,,,
60623534,259069,Punto,2022-01-16,h.,,,,Bart,,,0,,,,Martijn,,,0,,,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,1,,,,,,,,,,,,,,,
60623535,259069,Punto,2022-01-16,h.,,,,Bart,,,0,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,,,,,,,,,,,,,,,,
60623537,318009,"Dinosaur Island: Rawr 'n Write",2022-01-23,h.,,,,Marcha,,,71,1,,Excali8ur,Rianne,,,109,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623538,328479,"Living Forest",2022-01-28,h.,,,,Marcha,"start player",,22,1,,Excali8ur,Rianne,,,24,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623539,171499,Cacao,2022-01-28,h.,,,,Martijn,,,129,,,Excali8ur,Rianne,,,147,,1,,Sabrina,,,142,,,,,,,,,,,,,,,,,,,,,,,,
60623540,298069,Cubitos,2022-01-28,h.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623541,349131,Splitter,2022-01-29,h.,,,,Martijn,,,29,,,Excali8ur,Rianne,,,32,,,,Sabrina,,,35,,1,,,,,,,,,,,,,,,,,,,,,,
60623542,335275,"Whirling Witchcraft",2022-01-29,h.,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,,,,,,,,,,,,,,,,,,,,,,,
60623543,335275,"Whirling Witchcraft",2022-01-29,h.,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,1,,,,,,,,,,,,,,,,,,,,,,
60623544,263918,Cartographers,2022-01-29,h.,,,,Martijn,,,74,,,Excali8ur,Rianne,,,94,,1,,Sabrina,,,71,,,,,,,,,,,,,,,,,,,,,,,,
60623545,265683,"Second Chance",2022-01-31,M.,,,,Marcha,,,7,,,Excali8ur,Rianne,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623546,34585,Keltis,2022-01-31,M.,,,,Marcha,,,47,,,Excali8ur,Rianne,,,56,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623547,339789,"Welcome to the Moon",2022-02-13,H.,,"Mission 5 - Dome",,Bart,,,101,,,,Martijn,,,71,,,Excali8ur,Rianne,,,146,,1,,Sabrina,,,89,,,,,,,,,,,,,,,,,
60623548,244521,Quacks,2022-02-13,h.,,,,Bart,,,43,,,,Martijn,,,57,,1,Excali8ur,Rianne,,,43,,,,Sabrina,,,49,,,,,,,,,,,,,,,,,
60623549,16216,"Carcassonne: The Discovery",2022-02-13,h.,,,,Bart,,,38,1,,,Martijn,,,49,1,,Excali8ur,Rianne,,,33,,,,Sabrina,,,54,1,1,,,,,,,,,,,,,,,
60623550,298069,Cubitos,2022-02-13,h.,,,,Bart,,,0,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,,,,,,,,,,,,,,,,
60623551,133473,"Sushi Go!",2022-02-13,h.,,,,Bart,,,36,,,,Martijn,,,36,,,Excali8ur,Rianne,,,37,,1,,Sabrina,,,32,,,,,,,,,,,,,,,,,
60623553,339789,"Welcome to the Moon",2022-02-20,H.,,"Mission 6 - Virus",,Bart,,,59,,,,Martijn,,,78,,,Excali8ur,Rianne,,,78,,,,Sabrina,,,93,,1,,,,,,,,,,,,,,,
60623554,339789,"Welcome to the Moon",2022-02-27,H.,,"Mission 7 - Escape",,Bart,,,109,,1,,Martijn,,,86,,,Excali8ur,Rianne,,,89,,,,Sabrina,,,72,,,,,,,,,,,,,,,,,
60623556,339789,"Welcome to the Moon",2022-02-27,H.,,"Mission 8 - Fight",,Bart,,,129,,,,Martijn,,,136,,,Excali8ur,Rianne,,,138,,1,,Sabrina,,,121,,,,,,,,,,,,,,,,,
60623557,180974,"Potion Explosion",2022-03-11,Home,,"Played with expansions:
- [thing=203542]Potion Explosion: The Fifth Ingredient[/thing]",,Marcha,,,41,1,,Excali8ur,Rianne,,,56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623558,339789,"Welcome to the Moon",2022-03-11,H.,,"Mission 3 - Colony",,Marcha,,,138,1,1,Excali8ur,Rianne,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623559,245476,CuBirds,2022-03-11,h.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623560,275215,Namiji,2022-03-18,h.,,,,Bart,,,46,1,1,,Marcha,,,41,1,,Excali8ur,Rianne,,,33,1,,,,,,,,,,,,,,,,,,,,,,,
60623561,267378,Chakra,2022-03-18,h.,,,,Marcha,,,13,,,Excali8ur,Rianne,,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623562,275215,Namiji,2022-03-19,h.,,,,Bart,,,41,,,,Martijn,,,34,1,,Excali8ur,Rianne,,,47,,,,Sabrina,,,55,1,1,,,,,,,,,,,,,,,
60623563,275215,Namiji,2022-03-19,h.,,,,Bart,,,33,,,,Martijn,,,51,,,Excali8ur,Rianne,,,39,,,,Sabrina,,,54,,1,,,,,,,,,,,,,,,
60623564,314491,Meadow,2022-03-19,h.,,,,Bart,,,53,,,,Martijn,,,63,,1,Excali8ur,Rianne,,,58,,,,Sabrina,,,59,,,,,,,,,,,,,,,,,
60623565,298635,"Alice's Garden",2022-03-19,h.,,,,Bart,,,92,,,,Martijn,,,118,,,Excali8ur,Rianne,,,126,,1,,Sabrina,,,113,,,,,,,,,,,,,,,,,
60623567,143884,"Machi Koro",2022-03-19,h.,,,,Bart,,,0,,,,Martijn,,,0,,1,Excali8ur,Rianne,,,0,,,,Sabrina,,,0,,,,,,,,,,,,,,,,,
60623568,254018,Solenia,2022-03-26,M.,,,,Marcha,,,42,,1,Excali8ur,Rianne,,,42,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623570,263918,Cartographers,2022-03-26,M.,,,,Marcha,,,113,,,Excali8ur,Rianne,,,123,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623571,218121,"Dice Hospital",2022-03-27,h.,,,,Bart,,,44,,1,,Martijn,,,39,,,Excali8ur,Rianne,,,41,,,,Sabrina,,,35,,,,,,,,,,,,,,,,,
60623572,265736,"Tiny Towns",2022-03-27,h.,,,,Bart,,,23,,,,Martijn,,,17,,,Excali8ur,Rianne,,,25,,,,Sabrina,,,26,,1,,,,,,,,,,,,,,,
60623573,265736,"Tiny Towns",2022-03-27,h.,,,,Bart,,,30,,1,,Martijn,,,25,,,Excali8ur,Rianne,,,25,,,,Sabrina,,,11,,,,,,,,,,,,,,,,,
60623579,194690,Viral,2022-03-27,h.,,,,Bart,,,34,,,,Martijn,,,38,,1,Excali8ur,Rianne,,,32,,,,Sabrina,,,35,,,,,,,,,,,,,,,,,
60623581,34585,Keltis,2022-04-09,M.,,,,Marcha,,,32,,,Excali8ur,Rianne,,,56,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623582,34585,Keltis,2022-04-09,M.,,,,Marcha,,,52,,,Excali8ur,Rianne,,,54,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623583,34585,Keltis,2022-04-09,h.,,,,Marcha,,,54,,,Excali8ur,Rianne,,,58,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623584,284083,"The Crew: The Quest for Planet Nine",2022-04-10,h.,,,,Bart,,,0,,1,,Miguel,,,0,,1,Excali8ur,Rianne,,,0,,1,,Sierra,,,0,,1,,,,,,,,,,,,,,,
60623586,284083,"The Crew: The Quest for Planet Nine",2022-04-10,h.,,,,Bart,,,0,,1,,Miguel,,,0,,1,Excali8ur,Rianne,,,0,,1,,Sierra,,,0,,1,,,,,,,,,,,,,,,
60623587,284083,"The Crew: The Quest for Planet Nine",2022-04-10,h.,,,,Bart,,,0,,1,,Miguel,,,0,,1,Excali8ur,Rianne,,,0,,1,,Sierra,,,0,,1,,,,,,,,,,,,,,,
60623588,167355,Nemesis,2022-04-10,h.,,,,Bart,,,0,,,,Miguel,,,0,1,,Excali8ur,Rianne,,,0,,,,Sierra,,,0,1,,,,,,,,,,,,,,,,
60623589,204583,Kingdomino,2022-04-10,h.,,,,Bart,,,40,,,,Miguel,,,46,,,Excali8ur,Rianne,,,65,,1,,Sierra,,,41,,,,,,,,,,,,,,,,,
60623590,339789,"Welcome to the Moon",2022-04-10,H.,,"Mission 1 - Launch",,Bart,,,123,,,,Miguel,,,151,1,1,Excali8ur,Rianne,,,105,,,,Sierra,,,110,1,,,,,,,,,,,,,,,,
60623591,284435,"Nova Luna",2022-04-15,h.,,,,Jocelijn,,,2,1,,,Marcha,,,3,,,Excali8ur,Rianne,,,2,,,,Sabrina,,,0,,1,,,,,,,,,,,,,,,
60623592,339789,"Welcome to the Moon",2022-04-15,H.,,"Mission 1 - Launch",,Jocelijn,,,95,1,,,Marcha,,,93,,,Excali8ur,Rianne,,,107,,1,,,,,,,,,,,,,,,,,,,,,,
60623593,320718,"Hidden Leaders",2022-04-16,h.,,,,Bart,,,0,1,,,Martijn,,,0,1,,Excali8ur,Rianne,,,0,1,1,,Sabrina,,,0,1,,,,,,,,,,,,,,,,
60623595,284435,"Nova Luna",2022-04-16,h.,,,,Bart,,,3,1,,,Martijn,,,1,1,,Excali8ur,Rianne,,,3,,,,Sabrina,,,0,,1,,,,,,,,,,,,,,,
60623596,70919,Takenoko,2022-04-16,h.,,,,Bart,,,22,,,,Martijn,,,42,,1,Excali8ur,Rianne,,,25,,,,Sabrina,,,24,,,,,,,,,,,,,,,,,
60623597,259069,Punto,2022-04-16,G.,,,,Marcha,,,0,1,1,Excali8ur,Rianne,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623598,318009,"Dinosaur Island: Rawr 'n Write",2022-04-16,h.,,,,Bart,,,95,,,,Martijn,,,115,,1,Excali8ur,Rianne,,,100,,,,Sabrina,,,94,,,,,,,,,,,,,,,,,
60623601,259069,Punto,2022-04-16,G.,,,,Marcha,,,0,,,Excali8ur,Rianne,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623603,259069,Punto,2022-04-16,G.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623604,259069,Punto,2022-04-16,G.,,,,Marcha,,,0,,1,Excali8ur,Rianne,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623605,259069,Punto,2022-04-16,G.,,,,Marcha,,,0,,,Excali8ur,Rianne,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623607,357872,"Island Alone",2022-04-27,h.,,"Scenario: Welcome",Excali8ur,Rianne,,,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623608,253398,"Lost Cities: Rivals",2022-05-01,h.,,,,Bart,,,92,1,,Excali8ur,Rianne,,,109,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623611,292507,"Ramen Ink",2022-05-01,P.,,,,Bart,,,39,1,,Excali8ur,Rianne,,,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623612,357872,"Island Alone",2022-05-02,P.,,"Escspe from the island",,Bart,,,98,1,1,Excali8ur,Rianne,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623613,357872,"Island Alone",2022-05-02,P.,,Domination,,Bart,,,,,,Excali8ur,Rianne,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623615,339789,"Welcome to the Moon",2022-05-03,V.,,"Mission 5 - Dome",,Bart,,,43,,1,Excali8ur,Rianne,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623616,263918,Cartographers,2022-05-03,P.,,"Played with expansions:
- [thing=319273]Cartographers Map Pack 2: Affril ‚Äì Plane of Knowledge[/thing]",,Bart,,,118,1,1,Excali8ur,Rianne,,,118,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623617,292507,"Ramen Ink",2022-05-03,P.,,,,Bart,,,37,,,Excali8ur,Rianne,,,48,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623620,292507,"Ramen Ink",2022-05-03,P.,,,,Bart,,,20,,,Excali8ur,Rianne,,,38,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623621,292507,"Ramen Ink",2022-05-03,P.,,,,Bart,,,21,,,Excali8ur,Rianne,,,34,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623625,263918,Cartographers,2022-05-04,P.,,"Played with expansions:
- [thing=319272]Cartographers Map Pack 1: Nebblis ‚Äì Plane of Flame[/thing]",,Bart,,,115,1,,Excali8ur,Rianne,,,132,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623626,263918,Cartographers,2022-05-05,h.,,"Played with expansions:
- [thing=319274]Cartographers Map Pack 3: Undercity ‚Äì Depths of Sabek[/thing]",,Bart,,,118,,1,Excali8ur,Rianne,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623628,253398,"Lost Cities: Rivals",2022-05-06,P.,,,,Bart,,,83,,,Excali8ur,Rianne,,,110,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60689465,341426,"If It Fits",2022-05-14,h.,,,,Bart,,,6,1,,,Martijn,,,3,1,,Excali8ur,Rianne,,,10,1,1,,Sabrina,,,6,1,,,,,,,,,,,,,,,,
60690210,292507,"Ramen Ink",2022-05-14,h.,,,,Bart,,,45,,,,Martijn,,,47,1,,Excali8ur,Rianne,,,48,,1,,Sabrina,,,39,1,,,,,,,,,,,,,,,,
60698237,357872,"Island Alone",2022-05-14,Home,,"scenario: escape from the island

Sabrina + Martijn niet het scenario",,Bart,,,79,,,,Martijn,,,51,1,,Excali8ur,Rianne,,,98,,1,,Sabrina,,,50,1,,,,,,,,,,,,,,,,
60704232,220877,"Rajas of the Ganges",2022-05-14,h.,,,,Bart,,,,,,,Martijn,,,,,,Excali8ur,Rianne,,,,,,,Sabrina,,,,,1,,,,,,,,,,,,,,,
60866920,283155,Calico,2022-05-21,Home,,,,Marcha,,,63,1,1,Excali8ur,Rianne,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60869125,292507,"Ramen Ink",2022-05-21,h.,,,,Marcha,,,43,1,1,Excali8ur,Rianne,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60870947,317504,"Mandala Stones",2022-05-21,h.,,,,Marcha,,,49,,,Excali8ur,Rianne,,,68,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61040884,186947,"The Grimwood",2022-05-28,h.,,,,Bart,,,35,1,1,Excali8ur,Rianne,,,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61081027,186947,"The Grimwood",2022-05-29,h.,,,,Bart,,,85,,1,Excali8ur,Rianne,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61234681,186947,"The Grimwood",2022-06-04,H.,,,,Bart,,,50,,,Excali8ur,Rianne,,,51,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61410095,186947,"The Grimwood",2022-06-11,h.,,,,Bart,,,18,,,,Martijn,,,22,1,,Excali8ur,Rianne,,,25,,,,Sabrina,,,35,1,1,,,,,,,,,,,,,,,
61411479,295947,Cascadia,2022-06-11,Home,,,,Bart,,,93,1,,,Martijn,,,98,,1,Excali8ur,Rianne,,,92,1,,,Sabrina,,,93,,,,,,,,,,,,,,,,,
61422714,293264,"Monsters on Board",2022-06-11,Home,,,,Bart,,,225,1,,,Martijn,,,232,,1,Excali8ur,Rianne,,,138,1,,,Sabrina,,,223,,,,,,,,,,,,,,,,,
61423811,235628,CONEX,2022-06-11,h.,,,,Bart,,,,1,,Boelerino,Martijn,,,,1,1,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,1,,,,,,,,,,,,,,,,
61424425,235628,CONEX,2022-06-11,h.,,,,Bart,,,,,1,Boelerino,Martijn,,,,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,,,,,,,,,,,,,,
61943995,129622,"Love Letter",2022-07-02,T.,,,,Bart,,,6,1,1,Excali8ur,Rianne,,,3,1,,,Tom,,,4,1,,,,,,,,,,,,,,,,,,,,,,,
61945928,34585,Keltis,2022-07-02,T.,,,,Bart,,,29,1,,Excali8ur,Rianne,,,38,,1,,Tom,,,12,1,,,,,,,,,,,,,,,,,,,,,,,
61946924,129622,"Love Letter",2022-07-02,h.,,,,Bart,,,5,,1,Excali8ur,Rianne,,,0,,,,Tom,,,0,,,,,,,,,,,,,,,,,,,,,,,,
61948897,129622,"Love Letter",2022-07-02,h.,,,,Bart,,,2,,,Excali8ur,Rianne,,,5,,1,,Tom,,,4,,,,,,,,,,,,,,,,,,,,,,,,
61970923,186947,"The Grimwood",2022-07-03,h.,,,Excali8ur,Rianne,,,56,,1,,Tom,,,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61970928,186947,"The Grimwood",2022-07-03,h.,,,Excali8ur,Rianne,,,,,,,Tom,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62038534,314393,Wutaki,2022-07-06,Home,,"1st play, played until 50 points",,Bart,,,66,1,1,Excali8ur,Rianne,,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62077183,314393,Wutaki,2022-07-07,h.,,,,Bart,,,126,,1,Excali8ur,Rianne,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62104577,314393,Wutaki,2022-07-07,h.,,,,Bart,,,71,,,Boelerino,Martijn,,,104,1,,Excali8ur,Rianne,,,116,,1,Keukenprinses,Sabrina,,,112,1,,,,,,,,,,,,,,,,
62342775,70919,Takenoko,2022-07-16,h.,,"Played with expansions:
- [thing=174095]Takenoko: Chibis[/thing]",,Bart,,,14,,,Boelerino,Martijn,,,7,,,Excali8ur,Rianne,,,17,,,Keukenprinses,Sabrina,,,26,,1,,,,,,,,,,,,,,,
62343670,296358,"Hedgehog Haberdash",2022-07-16,Home,,,Excali8ur,Rianne,,,,,,,Sabrina,,,,1,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,
62343673,296358,"Hedgehog Haberdash",2022-07-16,h.,,,Excali8ur,Rianne,,,,,,Keukenprinses,Sabrina,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,
62352741,61470,"Phase 10 Master",2022-07-16,Home,,,,Bart,,,-50,1,1,,Martijn,,,-66,1,,Excali8ur,Rianne,,,-52,,,,Sabrina,,,-64,1,,,,,,,,,,,,,,,,
62356397,295947,Cascadia,2022-07-16,h.,,,,Bart,,,86,,,Boelerino,Martijn,,,96,,,Excali8ur,Rianne,,,103,,1,Keukenprinses,Sabrina,,,93,,,,,,,,,,,,,,,,,
62462115,277700,"Merchants Cove",2022-07-20,h.,,,,Bart,,Blacksmith,198,1,1,Excali8ur,Rianne,,Alchemist,191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62525664,313065,Transmissions,2022-07-22,h.,,,,Bart,,,82,1,1,Excali8ur,Rianne,,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62560277,313065,Transmissions,2022-07-23,h.,,,,Bart,,,67,,,Excali8ur,Rianne,,,91,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62566687,277700,"Merchants Cove",2022-07-23,h.,,,,Bart,,Captain,233,,1,Excali8ur,Rianne,,Chronomancer,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62583249,237719,"Meine ersten Spiele: Wir r‰umen auf",2022-07-24,Home,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62583251,237719,"Meine ersten Spiele: Wir r‰umen auf",2022-07-24,h.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62583253,237719,"Meine ersten Spiele: Wir r‰umen auf",2022-07-24,h.,,,Excali8ur,Rianne,,,,,1,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62583256,237719,"Meine ersten Spiele: Wir r‰umen auf",2022-07-24,h.,,,Excali8ur,Rianne,,,,,,,Tessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62637896,277700,"Merchants Cove",2022-07-25,V.,,,,Bart,,Innkeeper,222,,,Excali8ur,Rianne,,"Dragon Rancher",268,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62661077,277700,"Merchants Cove",2022-07-26,V.,,,,Bart,,Alchemist,151,,,Excali8ur,Rianne,,Oracle,220,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62661312,277700,"Merchants Cove",2022-07-26,V.,,,,Bart,,Innkeeper,245,,1,Excali8ur,Rianne,,Oracle,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62665038,277700,"Merchants Cove",2022-07-27,V.,,,,Bart,,Chronomancer,117,,,Excali8ur,Rianne,,Captain,139,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62685084,318009,"Dinosaur Island: Rawr 'n Write",2022-07-27,V.,,,,Bart,,,110,,1,Excali8ur,Rianne,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62691047,277700,"Merchants Cove",2022-07-28,V.,,,,Bart,,"Dragon Rancher",198,,,Excali8ur,Rianne,,Blacksmith,210,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62738905,277700,"Merchants Cove",2022-07-28,V.,,,,Bart,,Oracle,218,,1,Excali8ur,Rianne,,Innkeeper,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62744159,318009,"Dinosaur Island: Rawr 'n Write",2022-07-30,V.,,,,Bart,,,84,,1,Excali8ur,Rianne,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62801985,277700,"Merchants Cove",2022-07-31,V.,,,,Bart,,Captain,146,,,,Martijn,,Chronomancer,206,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
