play ID,game ID,game name,userid,date,quantity,location,length,incomplete,nowinstats,comments,player 1 username,player 1 name,player 1 startposition,player 1 color,player 1 score,player 1 new,player 1 rating,player 1 win,player 2 username,player 2 name,player 2 startposition,player 2 color,player 2 score,player 2 new,player 2 rating,player 2 win,player 3 username,player 3 name,player 3 startposition,player 3 color,player 3 score,player 3 new,player 3 rating,player 3 win,player 4 username,player 4 name,player 4 startposition,player 4 color,player 4 score,player 4 new,player 4 rating,player 4 win,player 5 username,player 5 name,player 5 startposition,player 5 color,player 5 score,player 5 new,player 5 rating,player 5 win,player 6 username,player 6 name,player 6 startposition,player 6 color,player 6 score,player 6 new,player 6 rating,player 6 win,player 7 username,player 7 name,player 7 startposition,player 7 color,player 7 score,player 7 new,player 7 rating,player 7 win
79409629,220877,Rajas of the Ganges,,30/12/2023,,Evelien & Frits ,,,,,,Bas,,,,1,,,,Evelien L.,,,,1,,,,Frits,,,,1,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
79415647,391163,Forest Shuffle,,30/12/2023,,Evelien & Frits ,,,,,,Bas,,,78,1,,,,Evelien L.,,,81,1,,,,Frits,,,76,1,,,,Ottie,,,109,,,1,,,,,,,,,,,,,,,,,,,,,,,,
79421870,316622,Gods Love Dinosaurs,,30/12/2023,,Evelien & Frits ,,,,,,Bas,,,9,1,,,,Evelien L.,,,13,1,,,,Frits,,,13,1,,,,Ottie,,,15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
79473688,136991,Loony Quest,,31/12/2023,,Thuis ,24,,,,,Maxim,,,6,1,,,,Ottie,,,29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79474999,136991,Loony Quest,,31/12/2023,,Thuis ,25,,,,,Maxim,,,28,,,,,Ottie,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79478087,136991,Loony Quest,,31/12/2023,,Thuis ,24,,,,,Arjen,,,13,1,,,,Maxim,,,17,,,,,Ottie,,,33,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79482688,392023,Mycelia,,31/12/2023,,Thuis ,45,,,,,Arjen,,,,1,,1,,Maxim,,,,1,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79502958,363622,The Castles of Burgundy: Special Edition,,01/01/2024,,Thuis ,155,,,,,Arjen,,,201,1,,,,Maxim,,,163,1,,,,Ottie,,,235,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79506059,381083,WitchDraft,,01/01/2024,,Thuis ,17,,,,,Arjen,,,91,1,,1,,Maxim,,,70,1,,,,Ottie,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79507105,381083,WitchDraft,,01/01/2024,,Thuis ,17,,,,,Arjen,,,79,,,,,Maxim,,,81,,,,,Ottie,,,85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79644778,381083,WitchDraft,,02/01/2024,,Thuis ,17,,,,,Arjen,,,73,,,,,Dieter,,,77,1,,,,Ottie,,,90,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79648190,390092,Ticket to Ride Legacy: Legends of the West,,02/01/2024,,Thuis,35,,,,,Arjen,,,,1,,,,Dieter,,,,1,,,,Maxim,,,,,,1,,Ottie,,,,,,,,Wiebe,,,,1,,,,,,,,,,,,,,,,,,
79652738,390092,Ticket to Ride Legacy: Legends of the West,,02/01/2024,,Thuis ,35,,,,,Arjen,,,,,,,,Dieter,,,,,,1,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
79701278,345967,Lying Pirates: The Race for the Pirate Throne,,03/01/2024,,Thuis ,75,,,,,Henk,,,,1,,,,Jerry,,,,1,,,,Ottie,,,,1,,,,Tom,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
79702749,381083,WitchDraft,,03/01/2024,,Thuis ,20,,,,,Henk,,,89,,,,,Ottie,,,93,,,1,,Tom,,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79738835,245961,Fleet: The Dice Game,,04/01/2024,,Hans & Cindy - DE PANNE,37,,,,,Cindy T,,,67,1,,1,,Hans,,,52,1,,,,Ottie,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79743315,361788,First in Flight,,04/01/2024,,Hans & Cindy - DE PANNE,,,,,,Cindy T,,,32,,,,,Hans,,,25,,,,,Ottie,,,49,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79743318,361788,First in Flight,,04/01/2024,,Hans & Cindy - DE PANNE,75,,,,,Cindy T,,,32,,,,,Hans,,,25,,,,,Ottie,,,49,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79745713,391163,Forest Shuffle,,04/01/2024,,Hans & Cindy - DE PANNE,20,,,,,Cindy T,,,120,1,,,,Hans,,,111,1,,,,Ottie,,,167,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79750259,350184,Earth,,04/01/2024,,Hans & Cindy - DE PANNE,78,,,,,Cindy T,,,231,1,,1,,Hans,,,183,1,,,,Ottie,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79978548,295490,Dodo,,09/01/2024,,Thuis ,10,,,,,Anoukje,,,,1,,,,Maxim,,,,1,,,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79978569,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,09/01/2024,,Thuis ,90,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
79978678,359394,My Island,,09/01/2024,,Thuis ,20,,,,,Arjen,,,40,,,1,,Dieter,,,28,,,,,Maxim,,,22,,,,,Ottie,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
79979830,359394,My Island,,09/01/2024,,Thuis ,22,,,,,Arjen,,,11,,,,,Dieter,,,32,,,,,Maxim,,,16,,,,,Ottie,,,34,,,1,,,,,,,,,,,,,,,,,,,,,,,,
79981293,359394,My Island,,09/01/2024,,Thuis ,22,,,,,Arjen,,,24,,,,,Dieter,,,25,,,,,Maxim,,,7,,,,,Ottie,,,38,,,1,,,,,,,,,,,,,,,,,,,,,,,,
80044182,355888,Orichalcum,,11/01/2024,,Thuis ,52,,,,,Annelies,,,4,1,,,,Bart (Annelies),,,2,1,,,,Nele,,,4,1,,,,Ottie,,,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
80044584,3837,Rat-a-Tat Cat,,11/01/2024,,Thuis ,10,,,,,Annelies,,,90,1,,,,Bart (Annelies),,,92,1,,,,Nele,,,110,1,,1,,Ottie,,,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80123730,330038,Llamaland,,13/01/2024,,Spellenclub Zulte ,30,,,,,Dieter,,,112,1,,,,Glenn,,,113,1,,,,Ottie,,,127,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80130801,252877,Wreck Raiders,,13/01/2024,,Spellenclub Zulte ,30,,,,,Dieter,,,55,1,,,,Glenn,,,28,1,,,,Ottie,,,64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80142648,235014,Sorcerer City,,13/01/2024,,Spellenclub Zulte ,52,,,,,Dieter,,,124,1,,,,Glenn,,,176,1,,1,,Ottie,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80177048,341919,Magic Mountain,,14/01/2024,,Thuis ,15,,,,,Anoukje,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80289533,390092,Ticket to Ride Legacy: Legends of the West,,16/01/2024,,Thuis ,55,,,,,Arjen,,,,,,1,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
80292350,390092,Ticket to Ride Legacy: Legends of the West,,16/01/2024,,Thuis ,55,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
80326963,370789,Nova Roma,,17/01/2024,,Thuis ,90,,,,,Henk,,,86,1,,,,Jerry,,,60,1,,,,Ottie,,,108,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80361021,370789,Nova Roma,,18/01/2024,,Thuis ,90,,,,,Cindy T,,,60,1,,,,Hans,,,74,1,,,,Ottie,,,93,,,1,,Wim Goossens,,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80388002,184921,Bunny Kingdom,,19/01/2024,,Nele,50,,,,,Nele,,,99,,,,,Ottie,,,181,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80493467,227935,Wonderland's War,,21/01/2024,,Thuis ,180,,,,,Dieter,,,61,,,,,Jens Bossaert,,,54,1,,,,Kim Djaanlessa,,,87,1,,1,,Ottie,,,87,,,1,,,,,,,,,,,,,,,,,,,,,,,,
80501988,200057,Pioneer Days,,21/01/2024,,Thuis ,90,,,,,Dieter,,,53,1,,,,Jens Bossaert,,,58,1,,,,Kim Djaanlessa,,,68,1,,1,,Ottie,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
80509546,261342,Old West Empresario,,21/01/2024,,Thuis ,60,,,,,Dieter,,,25,1,,,,Jens Bossaert,,,35,1,,,,Kim Djaanlessa,,,55,1,,1,,Ottie,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
80517203,364541,Knight Fall,,21/01/2024,,Thuis ,112,,,,,Dieter,,Team 2,,1,,1,,Jens Bossaert,,Team 1,,1,,,,Kim Djaanlessa,,Team 2,,1,,1,,Ottie,,Team 1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80555320,370789,Nova Roma,,22/01/2024,,Thuis ,150,,,,,Jens Bossaert,,,120,1,,1,,Ottie,,,101,,,,,Tieme,,,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80583320,390092,Ticket to Ride Legacy: Legends of the West,,23/01/2024,,Thuis ,75,,,,,Arjen,,,,,,,,Dieter,,,,,,1,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
80587293,390092,Ticket to Ride Legacy: Legends of the West,,23/01/2024,,Thuis ,70,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
80617248,379078,Expeditions,,24/01/2024,,Meeples,,,,,,Cindy T,,,58,1,,,,Hans,,,78,1,,1,,Ottie,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80619191,359763,That Old Wallpaper,,24/01/2024,,Meeples,22,,,,,Cindy T,,,28,,,,,Hans,,,28,,,,,Ottie,,,38,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80649244,359945,Guild Academies of Valeria,,25/01/2024,,Vadim ,120,,,,,Cindy T,,,79,1,,,,Hans,,,59,1,,,,Ottie,,,74,1,,,,Vadim,,,97,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
80675920,162114,Hamsterbacke,,26/01/2024,,De Speelveugels,20,,,,,Dieter,,,14,1,,,,Ottie,,,24,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80676258,162114,Hamsterbacke,,26/01/2024,,De Speelveugels,,,,,,Dieter,,,39,,,,,Ottie,,,42,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80677320,163412,Patchwork,,26/01/2024,,De Speelveugels,,,,,,Dieter,,,-6,,,,,Ottie,,,25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80678092,355433,boop.,,26/01/2024,,De Speelveugels,,,,,,Dieter,,,,1,,,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80683205,295947,Cascadia,,26/01/2024,,Dardennen,50,,,,,Dieter,,,93,,,,,Eva kine,,,90,1,,,,Ottie,,,95,,,1,,Seba kine,,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80684620,117959,Las Vegas,,26/01/2024,,Dardennen,30,,,,,Dieter,,,330,1,,,,Eva kine,,,240,1,,,,Ottie,,,170,,,,,Seba kine,,,420,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
80686934,235488,Istanbul: The Dice Game,,26/01/2024,,Dardennen,30,,,,,Dieter,,,4,1,,,,Eva kine,,,5,1,,1,,Ottie,,,4,,,,,Seba kine,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80689490,908,Tally Ho!,,26/01/2024,,De Speelveugels,30,,,,,Dieter,,,28,1,,,,Ottie,,,57,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80689544,254640,Just One,,26/01/2024,,Dardennen,,,,,,Dieter,,,,,,1,,Eva kine,,,,1,,1,,Ottie,,,,,,1,,Seba kine,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
80712165,331224,Zombicide: Undead or Alive,,27/01/2024,,Thuis ,120,,,,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80712189,222219,Kero,,27/01/2024,,Thuis ,41,,,,,Maxim,,,11,1,,,,Ottie,,,33,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80713579,222219,Kero,,27/01/2024,,Thuis ,40,,,,,Maxim,,,22,,,,,Ottie,,,44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80717305,309105,Sagani,,27/01/2024,,Thuis ,40,,,,,Maxim,,,84,1,,1,,Ottie,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80739482,170042,Raiders of the North Sea,,27/01/2024,,Thuis ,190,,,"Played with expansions:
- [thing=210164]Raiders of the North Sea: Fields of Fame[/thing]
- [thing=210163]Raiders of the North Sea: Hall of Heroes[/thing]",,Bas,,,47,1,,,,Evelien L.,,,54,1,,,,Frits,,,50,1,,,,Ottie,,,67,,,1,,,,,,,,,,,,,,,,,,,,,,,,
80766604,218208,Ticket to Ride: First Journey (Europe),,28/01/2024,,Thuis ,22,,,,,Anoukje,,,4,1,,,,Ottie,,,6,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80833118,379078,Expeditions,,28/01/2024,,Thuis ,135,,,,,Kim Djaanlessa,,,81,1,,1,,Ottie,,,74,,,,,Stephanie,,,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80857795,359394,My Island,,30/01/2024,,Thuis ,30,,,,,Arjen,,,25,,,,,Dieter,,,21,,,,,Maxim,,,21,,,,,Ottie,,,46,,,1,,,,,,,,,,,,,,,,,,,,,,,,
80859029,359394,My Island,,30/01/2024,,Thuis ,30,,,,,Arjen,,,22,,,,,Dieter,,,41,,,,,Maxim,,,45,,,1,,Ottie,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
80860371,359394,My Island,,30/01/2024,,Thuis ,30,,,,,Arjen,,,28,,,,,Dieter,,,31,,,,,Maxim,,,46,,,1,,Ottie,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
80863605,359394,My Island,,30/01/2024,,Thuis ,24,,,,,Arjen,,,17,,,,,Dieter,,,34,,,1,,Maxim,,,24,,,,,Ottie,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
80865034,359394,My Island,,30/01/2024,,Thuis ,24,,,,,Arjen,,,42,,,1,,Dieter,,,18,,,,,Maxim,,,36,,,,,Ottie,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
80866383,359394,My Island,,30/01/2024,,Thuis ,24,,,,,Arjen,,,15,,,,,Dieter,,,23,,,,,Maxim,,,15,,,,,Ottie,,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,
80888736,385999,Forever Home,,31/01/2024,,Thuis ,32,,,,,Henk,,,36,1,,1,,Ottie,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888882,300329,Harry Potter Strike Dice Game,,31/01/2024,,Thuis ,15,,,,,Henk,,,,1,,,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80888897,300329,Harry Potter Strike Dice Game,,31/01/2024,,Thuis ,15,,,,,Henk,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80889017,300329,Harry Potter Strike Dice Game,,31/01/2024,,Thuis ,15,,,,,Henk,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80889094,300329,Harry Potter Strike Dice Game,,31/01/2024,,Thuis ,,,,,,Henk,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80891620,222219,Kero,,31/01/2024,,Thuis ,42,,,,,Henk,,,22,1,,,,Ottie,,,52,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80892121,245376,Yu-ca-tan,,31/01/2024,,Thuis ,10,,,,,Henk,,,48,1,,1,,Ottie,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80924163,245376,Yu-ca-tan,,01/02/2024,,Thuis,3,,,,,Nele,,,54,1,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80924699,62871,Zombie Dice,,01/02/2024,,Thuis,,,,,,Nele,,,11,1,,,,Ottie,,,14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80985867,391045,Alpaca,,03/02/2024,,Annelies & Bart,30,,,,,Annelies,,,40,1,,,,Ottie,,,46,1,,1,,Steven De Wilde,,,41,1,,,,Vicky (Annelies),,,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80986416,381083,WitchDraft,,03/02/2024,,Annelies & Bart,20,,,,,Annelies,,,51,1,,,,Ottie,,,81,,,1,,Steven De Wilde,,,68,1,,,,Vicky (Annelies),,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80987027,62871,Zombie Dice,,03/02/2024,,Annelies & Bart,,,,,,Annelies,,,10,1,,,,Ottie,,,5,,,,,Steven De Wilde,,,13,1,,1,,Vicky (Annelies),,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80989954,371942,The White Castle,,03/02/2024,,Annelies & Bart,80,,,,,Annelies,,,55,1,,,,Ottie,,,64,,,1,,Steven De Wilde,,,57,1,,,,Vicky (Annelies),,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,
80993096,387378,MLEM: Space Agency,,03/02/2024,,Annelies & Bart,41,,,,,Cindy T,,,38,1,,,,Hans,,,55,1,,1,,Ottie,,,40,1,,,,Steven De Wilde,,,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81000560,400314,Apiary,,03/02/2024,,Annelies & Bart,185,,,,,Cindy T,,,93,1,,,,Hans,,,71,1,,,,Ottie,,,142,1,,1,,Steven De Wilde,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81017743,256680,Return to Dark Tower,,03/02/2024,,Annelies & Bart,180,,,,,Cindy T,,,,1,,1,,Hans,,,,1,,1,,Ottie,,,,,,1,,Steven De Wilde,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
81020585,361850,Nimalia,,03/02/2024,,Annelies & Bart,24,,,,,Cindy T,,,104,,,1,,Hans,,,84,,,,,Ottie,,,102,,,,,Steven De Wilde,,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81111790,187653,Covert,,05/02/2024,,Thuis,67,,,,,Henk,,,52,1,,,,Ottie,,,68,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81112951,328908,The Initiative,,05/02/2024,,Thuis,30,,,,,Henk,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81114529,283864,Trails of Tucana,,05/02/2024,,Thuis,,,,,,Henk,,,109,1,,,,Ottie,,,130,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81139167,277458,Kluster,,06/02/2024,,Thuis,15,,,,,Anoukje,,,,1,,,,Arjen,,,,1,,,,Dieter,,,,1,,,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
81139291,354892,That's Pretty Clever! Kids,,06/02/2024,,Thuis,15,,,,,Anoukje,,,8,,,1,,Arjen,,,7,1,,,,Dieter,,,8,1,,1,,Ottie,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
81144621,390092,Ticket to Ride Legacy: Legends of the West,,06/02/2024,,Thuis,115,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
81146480,341416,High Score,,06/02/2024,,Thuis,30,,,,,Arjen,,,11,1,,1,,Dieter,,,10,1,,,,Maxim,,,10,,,,,Ottie,,,6,,,,,Wiebe,,,5,,,,,,,,,,,,,,,,,,,
81238536,125153,The Gallerist,,09/02/2024,,Hans & Cindy,165,,,,,Cindy T,,,106,1,,,,Hans,,,124,1,,,,Ottie,,,124,1,,,,Vadim,,,151,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
81259227,127997,Qin,,10/02/2024,,Spel-o-polis,30,,,,,Dieter,,,18,1,,,,Koen VB,,,15,1,,,,Ottie,,,19,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81260006,244228,Reef,,10/02/2024,,Spel-o-polis,37,,,,,Dieter,,,61,1,,1,,Koen VB,,,48,1,,,,Ottie,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81262404,300001,Renature,,10/02/2024,,Spel-o-polis,45,,,,,Dieter,,,51,1,,,,Koen VB,,,68,1,,1,,Ottie,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81264205,360224,Perfect Shot,,10/02/2024,,Spel-o-polis,25,,,,,Dieter,,,14,1,,,,Koen VB,,,24,1,,1,,Ottie,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81264990,402205,Sixto,,10/02/2024,,Spel-o-polis,15,,,,,Dieter,,,70,1,,,,Koen VB,,,75,1,,,,Ottie,,,114,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81265221,402205,Sixto,,10/02/2024,,Spel-o-polis,15,,,,,Dieter,,,148,,,1,,Koen VB,,,113,,,,,Ottie,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81288813,331106,The Witcher: Old World,,10/02/2024,,Thuis,170,,,,,Arjen,,,3,,,,,Maxim,,,5,,,1,,Ottie,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81320202,387378,MLEM: Space Agency,,11/02/2024,,Thuis,,,,,,Jens Bossaert,,,42,1,,,,Kim Djaanlessa,,,50,1,,,,Maarten,,,55,1,,1,,Ottie,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
81325019,381078,Comet,,11/02/2024,,Thuis,,,,,,Jens Bossaert,,,70,1,,,,Kim Djaanlessa,,,91,1,,1,,Maarten,,,79,1,,,,Ottie,,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81327236,369142,Savernake Forest,,11/02/2024,,Thuis,30,,,,,Jens Bossaert,,,27,1,,,,Kim Djaanlessa,,,30,1,,,,Maarten,,,36,1,,1,,Ottie,,,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81340463,383607,Barcelona,,11/02/2024,,Thuis,135,,,,,Jens Bossaert,,,222,1,,1,,Kim Djaanlessa,,,148,1,,,,Maarten,,,207,1,,,,Ottie,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,
81381611,381078,Comet,,12/02/2024,,Thuis,60,,,,,Nele,,,65,1,,,,Ottie,,,71,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81382448,369142,Savernake Forest,,12/02/2024,,Thuis,,,,,,Nele,,,17,1,,,,Ottie,,,38,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81411280,381078,Comet,,13/02/2024,,Thuis,90,,,,,Dieter,,,58,1,,,,Maxim,,,61,1,,,,Ottie,,,66,,,1,,Wiebe,,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81413918,387378,MLEM: Space Agency,,13/02/2024,,Thuis,45,,,,,Dieter,,,30,1,,,,Maxim,,,32,1,,,,Ottie,,,48,,,1,,Wiebe,,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81415722,369142,Savernake Forest,,13/02/2024,,Thuis,30,,,,,Dieter,,,22,1,,,,Maxim,,,29,1,,,,Ottie,,,33,,,1,,Wiebe,,,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81438245,378135,Terra Pyramides,,14/02/2024,,Thuis,67,,,,,Henk,,,107,1,,,,Ottie,,,109,1,,1,,Tom VG,,,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81440390,381078,Comet,,14/02/2024,,Thuis,,,,,,Henk,,,76,1,,1,,Ottie,,,43,,,,,Tom VG,,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81442695,387378,MLEM: Space Agency,,14/02/2024,,Thuis,46,,,,,Henk,,,47,1,,1,,Ottie,,,44,,,,,Tom VG,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81466621,387378,MLEM: Space Agency,,15/02/2024,,Thuis,32,,,,,Annelies,,,29,1,,,,Bart (Annelies),,,45,1,,1,,Ottie,,,28,,,,,Tom,,,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81469793,381078,Comet,,15/02/2024,,Thuis,51,,,,,Annelies,,,43,1,,,,Bart (Annelies),,,44,1,,,,Ottie,,,49,,,,,Tom,,,68,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
81471049,369142,Savernake Forest,,15/02/2024,,Thuis,30,,,,,Annelies,,,34,1,,1,,Bart (Annelies),,,19,1,,,,Ottie,,,32,,,,,Tom,,,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81553858,381078,Comet,,17/02/2024,,Thuis,90,,,,,Bas,,,85,1,,,,Evelien L.,,,73,1,,,,Frits,,,68,1,,,,Ottie,,,89,,,1,,,,,,,,,,,,,,,,,,,,,,,,
81558491,387378,MLEM: Space Agency,,17/02/2024,,Thuis,33,,,,,Bas,,,35,1,,,,Evelien L.,,,39,1,,1,,Frits,,,16,1,,,,Ottie,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
81665435,390092,Ticket to Ride Legacy: Legends of the West,,02/01/2024,,Thuis,62,,,,,Arjen,,,,,,,,Dieter,,,,,,1,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,,,,,,,,,,,,,,,,,
81691217,390092,Ticket to Ride Legacy: Legends of the West,,20/02/2024,,Thuis,90,,,,,Arjen,,,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,,,Wiebe,,,,,,1,,,,,,,,,,,,,,,,
